user_id,item_id,confidence
10226,radiohead,1
10226,regina spektor,1
10226,stars,1
10226,the cure,1
10226,the decemberists,1
10226,the postal service,1
10226,the shins,1
10226,the smashing pumpkins,1
10226,the strokes,1
10227,depeche mode,1
10227,johnny cash,1
10227,placebo,1
10227,subway to sally,1
10242,all that remains,1
10242,amon amarth,1
10242,amy winehouse,1
10242,atb,1
10242,caliban,1
10242,children of bodom,1
10242,deichkind,1
10242,die apokalyptischen reiter,1
10242,die toten hosen,1
10242,dimmu borgir,1
10242,enter shikari,1
10242,heaven shall burn,1
10242,in flames,1
10242,jimmy eat world,1
10242,kings of leon,1
10242,machine head,1
10242,mando diao,1
10242,manu chao,1
10242,metallica,1
10242,motorhead,1
10242,muse,1
10242,nine inch nails,1
10242,opeth,1
10242,rammstein,1
10242,seeed,1
10242,system of a down,1
10242,the subways,1
10269,amy winehouse,1
10269,bjork,1
10269,boards of canada,1
10273,apocalyptica,1
10273,billy talent,1
10273,bob marley,1
10273,breaking benjamin,1
10273,disturbed,1
10273,good charlotte,1
10273,hammerfall,1
10273,in extremo,1
10273,incubus,1
10273,jimi hendrix,1
10273,kanye west,1
10273,lacuna coil,1
10273,linkin park,1
10273,schandmaul,1
10273,slipknot,1
10273,subway to sally,1
10273,system of a down,1
10273,trivium,1
10326,air,1
10326,black eyed peas,1
10326,blur,1
10326,daft punk,1
10326,genesis,1
10326,jack johnson,1
10326,james morrison,1
10326,jamiroquai,1
10326,jose gonzalez,1
10326,lenny kravitz,1
10326,manu chao,1
10326,massive attack,1
10326,michael jackson,1
10326,moby,1
10326,the rolling stones,1
10326,thievery corporation,1
10354,afi,1
10354,amy macdonald,1
10354,apocalyptica,1
10354,bullet for my valentine,1
10354,evanescence,1
10354,in extremo,1
10354,linkin park,1
10354,michael jackson,1
10354,nickelback,1
10354,nightwish,1
10354,rise against,1
10354,schandmaul,1
10354,three days grace,1
10374,beatsteaks,1
10374,judas priest,1
10374,nofx,1
10374,rammstein,1
10381,joy division,1
10381,the cure,1
10381,yann tiersen,1
10403,aerosmith,1
10403,air,1
10403,apocalyptica,1
10403,die toten hosen,1
10403,farin urlaub,1
10403,foo fighters,1
10403,genesis,1
10403,in extremo,1
10403,in flames,1
10403,incubus,1
10403,kaiser chiefs,1
10403,limp bizkit,1
10403,linkin park,1
10403,marilyn manson,1
10403,metallica,1
10403,mogwai,1
10403,muse,1
10403,nightwish,1
10403,oomph!,1
10403,opeth,1
10403,porcupine tree,1
10403,queens of the stone age,1
10403,rammstein,1
10403,serj tankian,1
10403,slipknot,1
10403,system of a down,1
10403,the killers,1
10403,the postal service,1
10403,the prodigy,1
10403,the strokes,1
10403,tool,1
10406,arcade fire,1
10406,beck,1
10406,bloc party,1
10406,bright eyes,1
10406,cat power,1
10406,death cab for cutie,1
10406,digitalism,1
10406,elliott smith,1
10406,hot chip,1
10406,incubus,1
10406,interpol,1
10406,mgmt,1
10406,nada surf,1
10406,placebo,1
10406,radiohead,1
10406,regina spektor,1
10406,stars,1
10406,sufjan stevens,1
10406,the decemberists,1
10406,the libertines,1
10406,the notwist,1
10406,the shins,1
10406,yann tiersen,1
10426,ac/dc,1
10426,aerosmith,1
10426,arctic monkeys,1
10426,audioslave,1
10426,beatsteaks,1
10426,billy talent,1
10426,bloc party,1
10426,clueso,1
10426,farin urlaub,1
10426,foo fighters,1
10426,hans zimmer,1
10426,jack johnson,1
10426,jimmy eat world,1
10426,linkin park,1
10426,lostprophets,1
10426,oasis,1
10426,papa roach,1
10426,razorlight,1
10426,red hot chili peppers,1
10426,rise against,1
10426,sum 41,1
10426,the fratellis,1
10426,the hives,1
10426,the kooks,1
10426,the offspring,1
10426,the white stripes,1
10430,caliban,1
10430,children of bodom,1
10430,chimaira,1
10430,deichkind,1
10430,disturbed,1
10430,hatebreed,1
10430,in flames,1
10430,killswitch engage,1
10430,lostprophets,1
10430,mando diao,1
10433,disturbed,1
10433,fall out boy,1
10433,good charlotte,1
10433,green day,1
10433,hans zimmer,1
10433,in flames,1
10433,jason mraz,1
10433,jose gonzalez,1
10433,linkin park,1
10433,lostprophets,1
10433,nickelback,1
10433,peter fox,1
10433,rise against,1
10433,scooter,1
10433,seether,1
10433,serj tankian,1
10433,simple plan,1
10433,staind,1
10433,subway to sally,1
10433,the prodigy,1
10441,eminem,1
10461,ac/dc,1
10461,bob dylan,1
10461,gentleman,1
10461,massive attack,1
10461,morcheeba,1
10461,pink floyd,1
10461,seeed,1
10461,the rolling stones,1
10464,adam green,1
10464,aphex twin,1
10464,babyshambles,1
10464,bloc party,1
10464,blur,1
10464,depeche mode,1
10464,foo fighters,1
10464,interpol,1
10464,manu chao,1
10464,nirvana,1
10464,pink floyd,1
10464,queens of the stone age,1
10464,r.e.m.,1
10464,ramones,1
10464,the clash,1
10464,the white stripes,1
10464,travis,1
10471,black eyed peas,1
10471,die toten hosen,1
10471,fall out boy,1
10471,franz ferdinand,1
10471,gorillaz,1
10471,james blunt,1
10471,linkin park,1
10471,oasis,1
10471,red hot chili peppers,1
10471,the fratellis,1
10471,the hives,1
10471,the killers,1
10471,the kooks,1
10471,the ting tings,1
10471,travis,1
10471,u2,1
10483,bad religion,1
10483,die toten hosen,1
10483,evanescence,1
10483,farin urlaub,1
10483,good charlotte,1
10483,green day,1
10483,millencolin,1
10483,nofx,1
10483,placebo,1
10483,rammstein,1
10483,rise against,1
10483,sum 41,1
10483,system of a down,1
10483,the offspring,1
10495,beatsteaks,1
10495,coldplay,1
10495,deichkind,1
10495,farin urlaub,1
10495,foo fighters,1
10495,green day,1
10495,in extremo,1
10495,moby,1
10495,muse,1
10495,papa roach,1
10495,rammstein,1
10495,red hot chili peppers,1
10495,system of a down,1
10495,the hives,1
10504,clueso,1
10504,johnny cash,1
10504,nofx,1
10504,parkway drive,1
10510,beastie boys,1
10510,crystal castles,1
10510,digitalism,1
10510,hot chip,1
10510,joy division,1
10515,amon amarth,1
10515,dimmu borgir,1
10515,judas priest,1
10515,kreator,1
10515,metallica,1
10515,slayer,1
10518,bjork,1
10518,katie melua,1
10518,oasis,1
10534,coldplay,1
10534,damien rice,1
10534,death cab for cutie,1
10534,goldfrapp,1
10534,jamiroquai,1
10534,massive attack,1
10534,portishead,1
10534,radiohead,1
10534,regina spektor,1
10534,tegan and sara,1
10534,the fratellis,1
10534,the prodigy,1
10545,apocalyptica,1
10545,farin urlaub,1
10545,guns n roses,1
10545,nirvana,1
10545,placebo,1
10545,queen,1
10545,schandmaul,1
10545,subway to sally,1
10545,the cure,1
10577,amon amarth,1
10577,breaking benjamin,1
10577,bullet for my valentine,1
10577,dark tranquillity,1
10577,disturbed,1
10577,eluveitie,1
10577,equilibrium,1
10577,in flames,1
10577,killswitch engage,1
10577,metallica,1
10577,opeth,1
10577,rammstein,1
10577,schandmaul,1
10577,soilwork,1
10577,system of a down,1
10577,three days grace,1
10610,air,1
10610,bjork,1
10610,bruce springsteen,1
10610,death cab for cutie,1
10610,dido,1
10610,dire straits,1
10610,eric clapton,1
10610,incubus,1
10610,muse,1
10610,nouvelle vague,1
10610,porcupine tree,1
10610,radiohead,1
10610,regina spektor,1
10610,the white stripes,1
10630,die toten hosen,1
10630,disturbed,1
10630,ensiferum,1
10630,heaven shall burn,1
10630,nine inch nails,1
10630,red hot chili peppers,1
10630,sum 41,1
10630,the beatles,1
10641,deichkind,1
10641,marilyn manson,1
10641,nine inch nails,1
10641,rammstein,1
10651,amy macdonald,1
10651,avril lavigne,1
10651,beatsteaks,1
10651,beyonce,1
10651,christina aguilera,1
10651,coldplay,1
10651,dido,1
10651,evanescence,1
10651,james blunt,1
10651,james morrison,1
10651,jason mraz,1
10651,katy perry,1
10651,kelly clarkson,1
10651,lady gaga,1
10651,leona lewis,1
10651,linkin park,1
10651,madonna,1
10651,maria mena,1
10651,michael jackson,1
10651,mika,1
10651,muse,1
10651,nightwish,1
10651,peter fox,1
10651,razorlight,1
10651,snow patrol,1
10651,tegan and sara,1
10651,the fray,1
10655,ac/dc,1
10655,alicia keys,1
10655,bob dylan,1
10655,bob marley & the wailers,1
10655,bruce springsteen,1
10655,die toten hosen,1
10655,elvis presley,1
10655,eric clapton,1
10655,foo fighters,1
10655,gentleman,1
10655,green day,1
10655,jack johnson,1
10655,jay-z,1
10655,jimmy eat world,1
10655,johnny cash,1
10655,limp bizkit,1
10655,linkin park,1
10655,michael jackson,1
10655,ramones,1
10655,red hot chili peppers,1
10655,rihanna,1
10655,seeed,1
10655,system of a down,1
10655,the clash,1
10655,the cure,1
10655,the hives,1
10655,the killers,1
10655,the libertines,1
10655,the offspring,1
10655,the rolling stones,1
10655,the white stripes,1
10656,alanis morissette,1
10656,bruce springsteen,1
10656,christina aguilera,1
10656,die toten hosen,1
10656,dire straits,1
10656,eric clapton,1
10656,frank sinatra,1
10656,genesis,1
10656,limp bizkit,1
10656,michael jackson,1
10656,pink floyd,1
10656,queen,1
10656,the beatles,1
10661,adam green,1
10661,arcade fire,1
10661,beastie boys,1
10661,belle and sebastian,1
10661,bloc party,1
10661,death cab for cutie,1
10661,elliott smith,1
10661,feist,1
10661,foo fighters,1
10661,incubus,1
10661,queens of the stone age,1
10661,sufjan stevens,1
10661,system of a down,1
10661,tegan and sara,1
10661,the postal service,1
10661,the shins,1
10661,the strokes,1
10661,the white stripes,1
10661,tom waits,1
10661,tool,1
10661,yann tiersen,1
10685,as i lay dying,1
10685,atreyu,1
10685,blink-182,1
10685,coldplay,1
10685,killswitch engage,1
10685,metallica,1
10685,rise against,1
10685,slipknot,1
10685,sonic syndicate,1
10685,tenacious d,1
10698,avril lavigne,1
10698,billy talent,1
10698,britney spears,1
10698,bullet for my valentine,1
10698,die toten hosen,1
10698,eminem,1
10698,fall out boy,1
10698,guano apes,1
10698,linkin park,1
10698,rihanna,1
10698,sonata arctica,1
10698,subway to sally,1
10698,the offspring,1
10716,bob dylan,1
10716,david bowie,1
10716,deep purple,1
10716,dire straits,1
10716,dream theater,1
10716,eric clapton,1
10716,jimi hendrix,1
10716,led zeppelin,1
10716,the rolling stones,1
10724,beck,1
10724,blink-182,1
10724,radiohead,1
10724,the rolling stones,1
10732,the prodigy,1
10732,three days grace,1
10736,johnny cash,1
10736,pink floyd,1
10736,porcupine tree,1
10736,the doors,1
10748,groove coverage,1
10752,death cab for cutie,1
10752,feist,1
10752,interpol,1
10752,kings of convenience,1
10752,stars,1
10752,tegan and sara,1
10752,the shins,1
10783,bloc party,1
10783,coldplay,1
10783,justin timberlake,1
10783,red hot chili peppers,1
10783,schandmaul,1
10783,subway to sally,1
10783,the smiths,1
10783,the ting tings,1
10787,ac/dc,1
10787,apocalyptica,1
10787,children of bodom,1
10787,in extremo,1
10787,in flames,1
10787,iron maiden,1
10787,judas priest,1
10787,kreator,1
10787,machine head,1
10787,nickelback,1
10787,opeth,1
10787,rammstein,1
10787,stone sour,1
10787,the offspring,1
10795,afi,1
10795,avril lavigne,1
10795,billy talent,1
10795,christina aguilera,1
10795,david guetta,1
10795,die toten hosen,1
10795,evanescence,1
10795,good charlotte,1
10795,incubus,1
10795,leona lewis,1
10795,machine head,1
10795,papa roach,1
10795,placebo,1
10795,rise against,1
10795,simple plan,1
10795,staind,1
10795,stone sour,1
10795,sum 41,1
10795,system of a down,1
10798,beatsteaks,1
10798,die toten hosen,1
10798,mando diao,1
10799,bob dylan,1
10799,eric clapton,1
10799,jimi hendrix,1
10799,led zeppelin,1
10799,pink floyd,1
10799,the beatles,1
10799,the doors,1
10799,the rolling stones,1
10812,aerosmith,1
10812,audioslave,1
10812,black sabbath,1
10812,deep purple,1
10812,die toten hosen,1
10812,foo fighters,1
10812,judas priest,1
10812,led zeppelin,1
10812,lenny kravitz,1
10812,limp bizkit,1
10812,linkin park,1
10812,nirvana,1
10812,oasis,1
10812,pearl jam,1
10812,rage against the machine,1
10812,red hot chili peppers,1
10812,stone sour,1
10812,volbeat,1
10840,amon amarth,1
10840,apocalyptica,1
10840,arch enemy,1
10840,blind guardian,1
10840,children of bodom,1
10840,dark tranquillity,1
10840,dimmu borgir,1
10840,eluveitie,1
10840,ensiferum,1
10840,finntroll,1
10840,flogging molly,1
10840,in extremo,1
10840,in flames,1
10840,jack johnson,1
10840,korpiklaani,1
10840,kreator,1
10840,metallica,1
10840,slayer,1
10840,slipknot,1
10841,coldplay,1
10841,in flames,1
10841,katy perry,1
10841,kings of leon,1
10841,nickelback,1
10841,papa roach,1
10841,pink,1
10841,seether,1
10841,serj tankian,1
10841,snow patrol,1
10841,stone sour,1
10841,system of a down,1
10841,the pussycat dolls,1
10841,the used,1
10854,depeche mode,1
10854,digitalism,1
10892,blink-182,1
10892,misfits,1
10892,placebo,1
10892,rammstein,1
10892,system of a down,1
10906,amy macdonald,1
10906,babyshambles,1
10906,belle and sebastian,1
10906,blur,1
10906,britney spears,1
10906,clueso,1
10906,david bowie,1
10906,depeche mode,1
10906,editors,1
10906,elliott smith,1
10906,interpol,1
10906,jack johnson,1
10906,johnny cash,1
10906,lily allen,1
10906,maria mena,1
10906,placebo,1
10906,the beatles,1
10906,the kooks,1
10906,the libertines,1
10906,the rolling stones,1
10910,afi,1
10910,amon amarth,1
10910,apocalyptica,1
10910,dark tranquillity,1
10910,die apokalyptischen reiter,1
10910,dream theater,1
10910,eluveitie,1
10910,ensiferum,1
10910,finntroll,1
10910,foo fighters,1
10910,hammerfall,1
10910,in flames,1
10910,killswitch engage,1
10910,linkin park,1
10910,lostprophets,1
10910,metallica,1
10910,rise against,1
10910,seether,1
10910,system of a down,1
10910,three days grace,1
10910,tool,1
10915,air,1
10925,air,1
10925,black eyed peas,1
10925,cat power,1
10925,cocorosie,1
10925,coldplay,1
10925,dido,1
10925,goldfrapp,1
10925,hot chip,1
10925,madonna,1
10925,moby,1
10925,nouvelle vague,1
10925,robbie williams,1
10925,sufjan stevens,1
10925,the notwist,1
10925,the postal service,1
10939,afi,1
10939,eminem,1
10939,foo fighters,1
10939,incubus,1
10939,limp bizkit,1
10939,linkin park,1
10939,papa roach,1
10939,parkway drive,1
10939,slipknot,1
11004,aerosmith,1
11004,die toten hosen,1
11004,maria mena,1
11004,oomph!,1
11004,peter fox,1
11004,pink,1
11004,rammstein,1
11016,belle and sebastian,1
11016,bright eyes,1
11016,cascada,1
11016,death cab for cutie,1
11016,elliott smith,1
11016,fall out boy,1
11016,jack johnson,1
11016,manu chao,1
11016,modest mouse,1
11016,radiohead,1
11016,regina spektor,1
11016,sufjan stevens,1
11016,the beatles,1
11016,the cure,1
11016,the decemberists,1
11016,the shins,1
11016,the strokes,1
11019,beatsteaks,1
11019,gentleman,1
11019,jay-z,1
11019,kanye west,1
11019,timbaland,1
11049,die toten hosen,1
11049,sum 41,1
11049,the streets,1
11055,bjork,1
11055,cocorosie,1
11055,goldfrapp,1
11055,katie melua,1
11055,nouvelle vague,1
11055,peter fox,1
11055,seeed,1
11055,the prodigy,1
11056,arcade fire,1
11056,beck,1
11056,bloc party,1
11056,boards of canada,1
11056,cat power,1
11056,coldplay,1
11056,elliott smith,1
11056,feist,1
11056,mogwai,1
11056,muse,1
11056,norah jones,1
11056,pink floyd,1
11056,placebo,1
11056,queens of the stone age,1
11056,the beatles,1
11056,tom waits,1
11056,u2,1
11061,a perfect circle,1
11061,audioslave,1
11061,billy talent,1
11061,breaking benjamin,1
11061,daft punk,1
11061,deftones,1
11061,disturbed,1
11061,dredg,1
11061,foo fighters,1
11061,godsmack,1
11061,hans zimmer,1
11061,incubus,1
11061,muse,1
11061,nine inch nails,1
11061,nirvana,1
11061,queens of the stone age,1
11061,radiohead,1
11061,rage against the machine,1
11061,seether,1
11061,slipknot,1
11061,staind,1
11061,stone sour,1
11061,system of a down,1
11061,tenacious d,1
11061,the smashing pumpkins,1
11061,tool,1
11070,enter shikari,1
11070,fall out boy,1
11070,queens of the stone age,1
11070,the kooks,1
11070,the subways,1
11071,a perfect circle,1
11071,aerosmith,1
11071,coldplay,1
11071,deftones,1
11071,foo fighters,1
11071,hoobastank,1
11071,incubus,1
11071,led zeppelin,1
11071,lenny kravitz,1
11071,linkin park,1
11071,marilyn manson,1
11071,nirvana,1
11071,queen,1
11071,queens of the stone age,1
11071,r.e.m.,1
11071,radiohead,1
11071,rage against the machine,1
11071,subway to sally,1
11071,the cure,1
11071,the offspring,1
11071,u2,1
11072,abba,1
11072,aerosmith,1
11072,atb,1
11072,blind guardian,1
11072,britney spears,1
11072,bruce springsteen,1
11072,groove coverage,1
11072,hammerfall,1
11072,johnny cash,1
11072,madonna,1
11072,metallica,1
11072,nirvana,1
11072,rihanna,1
11072,robbie williams,1
11072,scooter,1
11072,u2,1
11091,a perfect circle,1
11091,as i lay dying,1
11091,caliban,1
11091,coldplay,1
11091,deftones,1
11091,disturbed,1
11091,foo fighters,1
11091,godsmack,1
11091,guano apes,1
11091,incubus,1
11091,killswitch engage,1
11091,limp bizkit,1
11091,machine head,1
11091,marilyn manson,1
11091,metallica,1
11091,muse,1
11091,parkway drive,1
11091,placebo,1
11091,slipknot,1
11091,stone sour,1
11091,system of a down,1
11091,tenacious d,1
11091,the offspring,1
11091,the smashing pumpkins,1
11091,travis,1
11091,trivium,1
11093,beck,1
11093,blur,1
11093,boards of canada,1
11093,depeche mode,1
11093,franz ferdinand,1
11093,jimi hendrix,1
11093,led zeppelin,1
11093,pearl jam,1
11093,queens of the stone age,1
11093,radiohead,1
11093,the doors,1
11093,the hives,1
11093,the rolling stones,1
11093,the strokes,1
11093,the white stripes,1
11093,u2,1
11119,abba,1
11119,michael jackson,1
11120,amy winehouse,1
11120,arctic monkeys,1
11120,beirut,1
11120,deichkind,1
11120,gentleman,1
11120,johnny cash,1
11120,jose gonzalez,1
11120,panic at the disco,1
11120,parkway drive,1
11120,pink floyd,1
11120,placebo,1
11120,razorlight,1
11120,seeed,1
11120,snow patrol,1
11120,the decemberists,1
11120,the killers,1
11120,the rolling stones,1
11120,the shins,1
11120,the streets,1
11126,billy talent,1
11126,coldplay,1
11126,gentleman,1
11126,gorillaz,1
11126,manu chao,1
11126,seeed,1
11135,as i lay dying,1
11135,beatsteaks,1
11135,eminem,1
11135,heaven shall burn,1
11135,in flames,1
11135,machine head,1
11135,peter fox,1
11135,rammstein,1
11135,seeed,1
11135,system of a down,1
11137,adam green,1
11137,beck,1
11137,bloc party,1
11137,elliott smith,1
11137,farin urlaub,1
11137,gorillaz,1
11137,interpol,1
11137,jimmy eat world,1
11137,joy division,1
11137,metallica,1
11137,mogwai,1
11137,nada surf,1
11137,nine inch nails,1
11137,nirvana,1
11137,oasis,1
11137,placebo,1
11137,radiohead,1
11137,system of a down,1
11137,the beatles,1
11137,the cure,1
11137,the libertines,1
11137,the smashing pumpkins,1
11137,the strokes,1
11137,the white stripes,1
11137,tom waits,1
11146,ac/dc,1
11146,all that remains,1
11146,amon amarth,1
11146,arch enemy,1
11146,as i lay dying,1
11146,blind guardian,1
11146,children of bodom,1
11146,dimmu borgir,1
11146,disturbed,1
11146,finntroll,1
11146,heaven shall burn,1
11146,iron maiden,1
11146,manowar,1
11146,michael jackson,1
11146,nightwish,1
11146,rammstein,1
11146,slayer,1
11146,subway to sally,1
11149,arcade fire,1
11149,boards of canada,1
11149,bright eyes,1
11149,cocorosie,1
11149,coldplay,1
11149,damien rice,1
11149,jose gonzalez,1
11149,mogwai,1
11149,muse,1
11149,radiohead,1
11149,snow patrol,1
11149,sufjan stevens,1
11149,the notwist,1
11167,a perfect circle,1
11167,all that remains,1
11167,arctic monkeys,1
11167,as i lay dying,1
11167,atreyu,1
11167,bullet for my valentine,1
11167,caliban,1
11167,chimaira,1
11167,death cab for cutie,1
11167,deftones,1
11167,gorillaz,1
11167,hatebreed,1
11167,heaven shall burn,1
11167,in flames,1
11167,incubus,1
11167,jack johnson,1
11167,killswitch engage,1
11167,limp bizkit,1
11167,machine head,1
11167,metallica,1
11167,radiohead,1
11167,rage against the machine,1
11167,rammstein,1
11167,red hot chili peppers,1
11167,system of a down,1
11167,the postal service,1
11170,alanis morissette,1
11170,bob dylan,1
11170,bruce springsteen,1
11170,damien rice,1
11170,eric clapton,1
11170,jack johnson,1
11193,apocalyptica,1
11193,britney spears,1
11193,cascada,1
11193,christina aguilera,1
11193,die toten hosen,1
11193,groove coverage,1
11193,in extremo,1
11193,katy perry,1
11193,kelly clarkson,1
11193,korpiklaani,1
11193,lacuna coil,1
11193,lady gaga,1
11193,nightwish,1
11193,pink,1
11193,rammstein,1
11193,subway to sally,1
11193,the pussycat dolls,1
11215,belle and sebastian,1
11215,bloc party,1
11215,death cab for cutie,1
11215,franz ferdinand,1
11215,joy division,1
11215,mogwai,1
11215,sufjan stevens,1
11215,tegan and sara,1
11215,the cure,1
11215,the national,1
11215,the smiths,1
11218,abba,1
11218,alanis morissette,1
11218,avril lavigne,1
11218,christina aguilera,1
11218,coldplay,1
11218,dido,1
11218,kelly clarkson,1
11218,paramore,1
11218,stars,1
11218,tegan and sara,1
11229,alanis morissette,1
11229,alicia keys,1
11229,beyonce,1
11229,coldplay,1
11229,kate nash,1
11229,kelly clarkson,1
11229,leona lewis,1
11229,maria mena,1
11229,paramore,1
11229,pink,1
11229,rihanna,1
11229,tegan and sara,1
11229,the killers,1
11247,black eyed peas,1
11247,hans zimmer,1
11247,lady gaga,1
11247,linkin park,1
11247,marilyn manson,1
11247,muse,1
11247,paramore,1
11247,razorlight,1
11247,three days grace,1
11251,amon amarth,1
11251,blind guardian,1
11251,eluveitie,1
11251,ensiferum,1
11251,equilibrium,1
11251,finntroll,1
11251,korpiklaani,1
11267,alexisonfire,1
11267,all that remains,1
11267,atreyu,1
11267,blind guardian,1
11267,breaking benjamin,1
11267,bullet for my valentine,1
11267,caliban,1
11267,franz ferdinand,1
11267,guano apes,1
11267,hammerfall,1
11267,heaven shall burn,1
11267,hoobastank,1
11267,killswitch engage,1
11267,linkin park,1
11267,papa roach,1
11267,parkway drive,1
11267,placebo,1
11267,the killers,1
11267,three days grace,1
11267,timbaland,1
11267,trivium,1
11270,amon amarth,1
11270,as i lay dying,1
11270,blind guardian,1
11270,children of bodom,1
11270,die apokalyptischen reiter,1
11270,dimmu borgir,1
11270,dream theater,1
11270,equilibrium,1
11270,evanescence,1
11270,heaven shall burn,1
11270,in flames,1
11270,soilwork,1
11306,arcade fire,1
11306,bob dylan,1
11306,david bowie,1
11306,dire straits,1
11306,feist,1
11306,hans zimmer,1
11306,howard shore,1
11306,katie melua,1
11306,queen,1
11306,the beatles,1
11306,the national,1
11306,the rolling stones,1
11306,u2,1
11360,clueso,1
11360,mando diao,1
11360,staind,1
11361,alexisonfire,1
11361,arctic monkeys,1
11361,beatsteaks,1
11361,billy talent,1
11361,bloc party,1
11361,dropkick murphys,1
11361,interpol,1
11361,kaiser chiefs,1
11361,mando diao,1
11361,metallica,1
11361,misfits,1
11361,muse,1
11361,the cure,1
11361,the hives,1
11361,the killers,1
11361,tool,1
11387,rammstein,1
11387,seeed,1
11430,amy macdonald,1
11430,amy winehouse,1
11430,anti-flag,1
11430,arctic monkeys,1
11430,babyshambles,1
11430,die toten hosen,1
11430,dropkick murphys,1
11430,hot chip,1
11430,in extremo,1
11430,johnny cash,1
11430,lily allen,1
11430,misfits,1
11430,nirvana,1
11430,oasis,1
11430,queens of the stone age,1
11430,rammstein,1
11430,rise against,1
11430,the prodigy,1
11430,the streets,1
11435,die apokalyptischen reiter,1
11459,britney spears,1
11459,david guetta,1
11459,deichkind,1
11459,lady gaga,1
11459,scooter,1
11459,seeed,1
11489,adam green,1
11489,air,1
11489,arcade fire,1
11489,beatsteaks,1
11489,bloc party,1
11489,cat power,1
11489,death cab for cutie,1
11489,franz ferdinand,1
11489,interpol,1
11489,mando diao,1
11489,modest mouse,1
11489,nada surf,1
11489,paramore,1
11489,stars,1
11489,the killers,1
11489,the kooks,1
11489,the libertines,1
11489,the postal service,1
11489,the strokes,1
11507,amy winehouse,1
11507,arcade fire,1
11507,bob dylan,1
11507,david bowie,1
11507,joy division,1
11507,led zeppelin,1
11507,nine inch nails,1
11507,the cure,1
11518,air,1
11518,amy winehouse,1
11518,bjork,1
11518,cat power,1
11518,coldplay,1
11518,david bowie,1
11518,feist,1
11518,genesis,1
11518,james morrison,1
11518,jason mraz,1
11518,madonna,1
11518,morcheeba,1
11518,nelly furtado,1
11518,pink floyd,1
11518,the beatles,1
11518,the kooks,1
11518,the smiths,1
11526,aerosmith,1
11526,alanis morissette,1
11526,billy talent,1
11526,disturbed,1
11526,dredg,1
11526,franz ferdinand,1
11526,godsmack,1
11526,johnny cash,1
11526,kaiser chiefs,1
11526,machine head,1
11526,metallica,1
11526,opeth,1
11526,pearl jam,1
11526,red hot chili peppers,1
11526,sufjan stevens,1
11526,tenacious d,1
11526,the rolling stones,1
11526,u2,1
11548,audioslave,1
11548,billy talent,1
11548,blind guardian,1
11548,breaking benjamin,1
11548,bullet for my valentine,1
11548,disturbed,1
11548,dredg,1
11548,duffy,1
11548,evanescence,1
11548,flogging molly,1
11548,godsmack,1
11548,in flames,1
11548,incubus,1
11548,lostprophets,1
11548,marilyn manson,1
11548,nirvana,1
11548,papa roach,1
11548,pearl jam,1
11548,placebo,1
11548,rammstein,1
11548,red hot chili peppers,1
11548,schandmaul,1
11548,seether,1
11548,slayer,1
11548,slipknot,1
11548,system of a down,1
11548,the offspring,1
11567,alicia keys,1
11567,beck,1
11567,beirut,1
11567,bjork,1
11567,death cab for cutie,1
11567,nirvana,1
11567,portishead,1
11567,r.e.m.,1
11567,red hot chili peppers,1
11567,tenacious d,1
11592,billy talent,1
11592,him,1
11592,jack johnson,1
11592,metallica,1
11592,nirvana,1
11592,papa roach,1
11592,queen,1
11592,radiohead,1
11592,ramones,1
11592,robbie williams,1
11592,seeed,1
11592,u2,1
11628,amy macdonald,1
11628,arcade fire,1
11628,babyshambles,1
11628,belle and sebastian,1
11628,bloc party,1
11628,bright eyes,1
11628,feist,1
11628,james blunt,1
11628,kings of leon,1
11628,razorlight,1
11628,stars,1
11628,the shins,1
11628,the smashing pumpkins,1
11629,a perfect circle,1
11629,apocalyptica,1
11629,bloc party,1
11629,bright eyes,1
11629,death cab for cutie,1
11629,fall out boy,1
11629,funeral for a friend,1
11629,green day,1
11629,incubus,1
11629,jimmy eat world,1
11629,linkin park,1
11629,my chemical romance,1
11629,panic at the disco,1
11629,placebo,1
11629,serj tankian,1
11629,snow patrol,1
11629,the fray,1
11629,the killers,1
11629,the used,1
11668,apocalyptica,1
11668,billy talent,1
11668,blind guardian,1
11668,bloodhound gang,1
11668,disturbed,1
11668,dropkick murphys,1
11668,elvis presley,1
11668,flogging molly,1
11668,green day,1
11668,korpiklaani,1
11668,manowar,1
11668,metallica,1
11668,my chemical romance,1
11668,nickelback,1
11668,papa roach,1
11668,queen,1
11668,red hot chili peppers,1
11668,subway to sally,1
11668,sum 41,1
11668,system of a down,1
11668,tenacious d,1
11668,three days grace,1
11671,amy winehouse,1
11671,bob dylan,1
11671,eric clapton,1
11671,jimi hendrix,1
11671,mando diao,1
11671,norah jones,1
11671,oasis,1
11671,porcupine tree,1
11671,red hot chili peppers,1
11671,regina spektor,1
11671,sufjan stevens,1
11671,the beatles,1
11671,the doors,1
11671,the white stripes,1
11671,yann tiersen,1
11675,air,1
11675,clueso,1
11675,cypress hill,1
11675,deichkind,1
11675,jamiroquai,1
11689,amy macdonald,1
11689,amy winehouse,1
11689,arctic monkeys,1
11689,billy talent,1
11689,bright eyes,1
11689,bullet for my valentine,1
11689,clueso,1
11689,coldplay,1
11689,dido,1
11689,die toten hosen,1
11689,disturbed,1
11689,fall out boy,1
11689,flogging molly,1
11689,hans zimmer,1
11689,incubus,1
11689,jack johnson,1
11689,jason mraz,1
11689,katie melua,1
11689,moby,1
11689,modest mouse,1
11689,muse,1
